issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
ipython/ipython#10254,4,58,2,0,0,0.00021077036568658446,0,2,0,2,0,0
ipython/ipython#10259,7,54,2,3,0,0.005477720425576741,0.0008584124419309231,412,87,606,150,0
ipython/ipython#10262,3,117,17,0,0,0.00010530749789385004,0,1,0,1,0,0
ipython/ipython#10265,3,21,6,0,0,0.00557953468786188,0.0008581091312906971,415,87,610,151,0
ipython/ipython#10268,6,33,6,0,0,0.005683014102294254,0.0008580225104729218,416,87,611,151,0
ipython/ipython#1026,7,48,1,0,0,0.0009900990099009901,0,1,0,1,0,0
ipython/ipython#10272,2,41,1,0,1,0.3402061855670103,0.11370630076174142,920,116,3292,522,1
ipython/ipython#1027,6,133,22,0,0,0.028684470820969338,0.00035561877667140827,26,0,29,1,0
ipython/ipython#10282,3,35,0,0,0,0.14123581336696092,0.05273506428031258,186,16,1366,131,0
ipython/ipython#10283,5,31,5,0,0,0.42135126615530105,0.15532365396249243,951,94,4097,542,1
ipython/ipython#10287,9,81,11,0,0,0.00010503098414032139,0,1,0,1,0,0
ipython/ipython#10289,5,24,5,0,0,0.00010500892575868948,0,1,0,1,0,0
ipython/ipython#10291,4,34,11,0,0,0.00010498687664041995,0,1,0,1,0,0
ipython/ipython#10293,8,3,0,0,0,0.0002099517111064455,0.0,13,3,14,4,0
ipython/ipython#10295,7,501,48,0,1,0.008606213266162888,0,1077,184,1471,300,0
ipython/ipython#10296,7,335,40,0,1,0.000104942806170637,0,1,0,1,0,0
ipython/ipython#10297,6,168,26,0,2,0.0001049317943336831,0,1,0,1,0,0
ipython/ipython#10298,4,286,26,0,1,0.00010492078480747036,0,1,0,1,0,0
ipython/ipython#10299,10,542,78,1,1,0.0001049097775912715,0,1,0,1,0,0
ipython/ipython#102,6,74,3,0,0,1.0,0,98,1,98,1,0
ipython/ipython#10303,5,55,6,0,0,0.00020973154362416107,0.0,14,4,18,5,0
ipython/ipython#10309,1,42,9,0,0,0.00010479983232026829,0,1,0,1,0,0
ipython/ipython#1031,4,86,0,1,1,0.013793103448275862,0.020538243626062325,10,0,14,0,0
ipython/ipython#10322,4,26,5,0,0,0.00010467915837956663,0.0,1,0,1,0,0
ipython/ipython#10323,8,40,6,1,0,0.00010466820180029308,0,2,1,2,1,1
ipython/ipython#10327,5,1,0,0,0,0.3419125340029295,0.11442085136359062,936,117,3326,528,0
ipython/ipython#10329,1,97,8,0,0,0.34205020920502094,0.11446540880503145,938,118,3328,529,1
ipython/ipython#10337,3,1,0,0,0,0.3426003344481605,0.11466505733252867,943,118,3336,530,0
ipython/ipython#10339,4,354,41,0,1,0.015360501567398118,0.0004023133014835303,46,2,147,21,0
ipython/ipython#10340,1,13,2,0,0,0.421272594295267,0.1557377049180328,954,95,4119,545,0
ipython/ipython#10346,6,59,12,0,0,0.00010442773600668337,0,1,1,1,1,1
ipython/ipython#10347,7,501,79,0,0,0.00010441683199331732,0,1,0,1,0,0
ipython/ipython#10348,5,373,43,0,3,0.003027771977448319,5.0261359067149175e-05,502,126,1728,638,0
ipython/ipython#1034,4,20,0,0,0,0.42337917485265225,0.16896429833863555,145,5,448,12,0
ipython/ipython#10359,4,23,0,0,0,0.3436945864191092,0.1149846787562164,952,119,3353,532,0
ipython/ipython#1035,3,38,0,0,0,0.4239450441609421,0.16896429833863555,146,5,449,12,0
ipython/ipython#10362,16,2018,449,0,0,0.00020857232245281051,0,14,1,24,5,0
ipython/ipython#10363,5,20,0,0,0,0.3437956204379562,0.11501180252121943,954,119,3355,532,0
ipython/ipython#10364,4,159,10,11,0,0.06464393702429361,0.03334840038169856,256,28,713,101,1
ipython/ipython#10367,6,34,2,0,0,0.00010424267695194412,0,2,0,2,0,0
ipython/ipython#10374,5,68,7,1,0,0.006146473590999063,0.0008536707843728031,439,88,665,157,0
ipython/ipython#10376,6,142,10,0,5,0.024268305384855745,0.006978612310472939,92,22,243,73,0
ipython/ipython#10377,15,104,13,0,0,0.00010414496979795876,0,1,0,1,0,0
ipython/ipython#10378,5,69,15,0,0,0.00010413412475268145,0,1,0,1,0,0
ipython/ipython#10379,6,82,3,0,0,0.00020824656393169514,0,2,0,2,0,0
ipython/ipython#1037,7,241,28,0,0,0.0009794319294809011,0.0,1,0,1,0,0
ipython/ipython#10381,7,466,40,0,1,0.0003123048094940662,0,13,3,16,6,1
ipython/ipython#10393,4,36,4,0,0,0.00010399334442595674,0,1,1,1,1,1
ipython/ipython#10394,8,75,7,0,0,0.00010398253093480295,0,1,1,1,1,1
ipython/ipython#10398,5,325,8,2,0,0.00041584364279031083,0,64,15,67,17,1
ipython/ipython#103,2,50,1,0,0,1.0,0,99,1,99,1,0
ipython/ipython#10405,9,146,13,1,0,0.0029093931837073984,0.0006516290726817042,53,6,64,10,0
ipython/ipython#10409,6,31,6,0,0,0.00010387451958034694,0,8,3,10,4,1
ipython/ipython#10418,5,318,30,0,0,0.00010380982040901069,0,1,0,1,0,0
ipython/ipython#1041,2,49,3,0,0,0.0175609756097561,0.023133543638275498,14,0,18,0,0
ipython/ipython#10420,5,395,30,0,0,0.00010378827192527245,0,1,0,1,0,0
ipython/ipython#10421,7,37,4,1,0,0.00010377750103777501,0,1,0,1,0,0
ipython/ipython#10423,5,54,6,1,0,0.00020753346477119436,0,1,0,2,0,0
ipython/ipython#10424,4,59,9,1,0,0.00010375596596804317,0,1,0,1,0,0
ipython/ipython#10425,7,56,1,0,0,0.00010374520178441747,0,5,1,5,1,0
ipython/ipython#10429,6,25,3,0,0,0.00041489472046468207,0.00010018534288433603,11,1,12,1,0
ipython/ipython#10430,6,32,2,0,0,0.00010371292263015972,0,1,0,1,0,0
ipython/ipython#10431,6,63,5,0,0,0.00010370216737529814,0,1,0,1,0,0
ipython/ipython#10432,4,28,7,0,0,0.0009332227291580257,0.00035064870009517607,6,3,11,7,0
ipython/ipython#10433,4,51,13,0,0,0.00010368066355624676,0,1,0,1,0,0
ipython/ipython#10438,7,61,16,1,0,0.000621761658031088,0,2,1,6,2,1
ipython/ipython#1043,3,310,43,0,1,0.0009737098344693282,0,1,0,1,0,0
ipython/ipython#10440,5,22,2,0,0,0.00010360547036883547,0,1,0,1,0,0
ipython/ipython#10441,6,18,3,0,0,0.34559204392416865,0.11662829112023225,972,122,3395,543,0
ipython/ipython#1044,3,166,16,0,0,0.0009727626459143969,0,1,0,1,0,0
ipython/ipython#10450,6,215,24,0,0,0.00010351966873706004,0,6,2,7,2,0
ipython/ipython#10452,3,264,36,0,0,0.00010350895352447987,0,1,0,1,0,0
ipython/ipython#10454,3,585,99,0,0,0.0003104625892579944,0,3,1,3,1,1
ipython/ipython#10456,4,229,24,0,0,0.00010346611484738747,0,1,0,1,0,0
ipython/ipython#10458,8,37,6,0,0,0.00010344470880314473,0,1,0,1,0,0
ipython/ipython#1045,7,1429,118,0,0,0.0009718172983479105,0,1,0,1,0,0
ipython/ipython#10460,5,100,24,0,0,0.0001034340091021928,0,1,0,1,0,0
ipython/ipython#10461,4,44,7,0,0,0.0001034233116144379,0,1,0,1,0,0
ipython/ipython#10462,2,34,5,0,0,0.00010341261633919338,0,3,0,3,0,0
ipython/ipython#10464,7,368,57,0,1,0.00010339123242349049,0,1,1,1,1,1
ipython/ipython#10465,6,37,7,0,0,0.006202832626899617,0.0008499150084991501,481,98,791,180,0
ipython/ipython#10468,4,8,3,0,0,0.004341085271317829,0.0023995200959808036,66,6,159,22,1
ipython/ipython#10469,5,5,1,0,0,0.0044439851178172795,0.0023995200959808036,67,6,160,22,0
ipython/ipython#1046,3,134,11,0,0,0.000970873786407767,0,1,0,1,0,0
ipython/ipython#10477,6,134,32,1,0,0.0001032844453625284,0,1,0,1,0,0
ipython/ipython#10478,7,37,0,0,0,0.001962201796963751,9.996001599360256e-05,15,6,21,9,0
ipython/ipython#1047,3,20,2,0,0,0.42580019398642094,0.16934919524142758,148,5,456,12,0
ipython/ipython#10480,2,32,7,0,0,0.00010325245224574084,0,1,0,1,0,0
ipython/ipython#10482,4,396,1,0,0,0.00010323113451016826,0,1,0,1,0,0
ipython/ipython#10483,6,76,2,0,0,0.00010322047894302229,0,1,1,1,1,1
ipython/ipython#10484,5,45,14,0,0,0.00010320982557539478,0,1,0,1,0,0
ipython/ipython#10486,9,451,54,0,0,0.00010318852543597152,0,2,1,2,1,1
ipython/ipython#10487,3,288,30,1,0,0.0002063557573256294,0,1,0,2,0,0
ipython/ipython#10488,2,17,1,0,0,0.00010316723408645414,0,1,0,1,0,0
ipython/ipython#1048,4,16,0,0,0,0.4263565891472868,0.17108938547486033,149,5,457,12,0
ipython/ipython#10492,3,259,32,0,0,0.00010313531353135314,0,4,2,9,5,1
ipython/ipython#10494,11,65,9,0,0,0.00010312467773538208,0,1,0,1,0,0
