issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
pandas-dev/pandas#8594,5,70,7,1,0,0.00023643456673365647,0,2,0,2,0,0
pandas-dev/pandas#8595,4,74,7,0,0,0.0003546099290780142,0,3,0,3,0,0
pandas-dev/pandas#8596,9,44,1,0,0,0.0021274081077886776,0,19,1,19,1,0
pandas-dev/pandas#8597,6,114,13,0,0,0.00319073505081541,0.0013245033112582781,29,14,29,14,0
pandas-dev/pandas#859,7,249,29,0,0,0.06286379511059371,0.1213640922768305,54,0,55,1,0
pandas-dev/pandas#85,7,6,1,0,0,0.6588235294117647,0.9907192575406032,50,0,57,0,0
pandas-dev/pandas#8600,8,22,0,2,0,0.15711754282339044,0.25680786686838125,1220,172,1343,209,0
pandas-dev/pandas#8601,3,46,0,1,0,0.0005905976848570753,0,4,0,5,0,0
pandas-dev/pandas#8602,5,208,19,0,0,0.0002362111727884729,0.0,2,0,2,0,0
pandas-dev/pandas#8603,11,502,37,0,0,0.0004723665564478035,9.455370650529501e-05,4,0,4,0,0
pandas-dev/pandas#8607,10,76,3,0,0,0.00011803588290840416,0,1,0,1,0,0
pandas-dev/pandas#8608,5,51,4,0,0,0.00011802195208308746,0,6,0,8,1,0
pandas-dev/pandas#860,5,5,0,0,0,0.608139534883721,0.7868605817452357,479,7,530,11,0
pandas-dev/pandas#8610,6,41,4,0,0,0.0007079646017699115,0.0003780718336483932,6,1,6,1,0
pandas-dev/pandas#8611,7,99,0,0,0,0.057692307692307696,0,556,95,685,131,0
pandas-dev/pandas#8612,10,18,3,0,0,0.00011796626164916834,0,1,0,1,0,0
pandas-dev/pandas#8613,7,131,4,0,0,0.023826374144845484,0.024288819582270107,200,38,215,46,0
pandas-dev/pandas#8614,9,162,17,2,0,0.023941502535676378,0.024288819582270107,201,39,216,47,1
pandas-dev/pandas#8615,4,53,6,0,0,0.0002358490566037736,0,2,0,2,0,0
pandas-dev/pandas#8616,8,433,41,4,0,0.0017686593562079944,0.0004725451280597297,17,0,17,0,0
pandas-dev/pandas#8617,7,27,5,1,0,0.001886347559537845,0.0004725451280597297,18,1,18,1,1
pandas-dev/pandas#861,10,11,2,0,0,0.6085946573751452,0.7869674185463659,480,7,531,11,0
pandas-dev/pandas#8620,2,39,6,0,1,0.00011785503830288745,0,1,0,1,0,0
pandas-dev/pandas#8621,3,189,35,0,0,0.00011784115012962527,0,1,0,1,0,0
pandas-dev/pandas#8623,7,78,8,0,0,0.000942507068803016,0,8,0,8,0,0
pandas-dev/pandas#8624,8,94,11,0,0,0.0010601955471787018,0,9,0,9,0,0
pandas-dev/pandas#8625,5,27,0,1,3,0.15677267373380446,0.2568027210884354,1221,172,1344,209,0
pandas-dev/pandas#8626,7,86,10,0,0,0.0003533152749970557,0,3,0,3,0,0
pandas-dev/pandas#8627,5,16,0,0,0,0.1568535091851154,0.2568027210884354,1222,172,1345,209,0
pandas-dev/pandas#8628,3,183,10,0,0,0.0004709760979630284,0,4,0,4,0,0
pandas-dev/pandas#8629,3,53,0,1,2,0.0031787143866258537,0.0012281530467642891,34,6,41,11,0
pandas-dev/pandas#8630,4,20,1,0,0,0.15691583284284874,0.25687293339631556,1223,172,1346,209,0
pandas-dev/pandas#8632,5,20,2,2,0,0.0011768859597505001,0,10,0,10,0,0
pandas-dev/pandas#8633,5,144,4,1,0,0.0005883737349964697,0,5,0,5,0,0
pandas-dev/pandas#8635,8,366,36,0,0,0.004,0,81,16,92,23,0
pandas-dev/pandas#8636,6,66,4,0,0,0.00011763321962122103,0,3,0,3,0,0
pandas-dev/pandas#8637,6,82,3,0,0,0.001293813220418725,0,11,0,11,0,0
pandas-dev/pandas#8638,2,38,1,0,0,0.00011760555098200635,0,3,0,3,0,0
pandas-dev/pandas#8639,16,91,13,0,0,0.00011759172154280339,0.0,3,0,4,0,0
pandas-dev/pandas#863,3,14,0,0,0,0.06373117033603708,0.12231652521218173,55,0,56,1,0
pandas-dev/pandas#8641,7,28,1,1,0,0.15696649029982362,0.2570592123902163,1225,172,1348,209,0
pandas-dev/pandas#8642,6,36,0,0,0,0.00011756407241946862,0,1,0,1,0,0
pandas-dev/pandas#8643,9,51,9,1,4,0.15704713765134595,0.2570592123902163,1226,172,1349,209,0
pandas-dev/pandas#8645,4,312,21,0,0,0.0001175226231049477,0.0,1,0,1,0,0
pandas-dev/pandas#8646,5,46,6,0,0,0.007990599294947122,0.00198300283286119,118,6,131,7,0
pandas-dev/pandas#8647,6,160,29,0,0,0.008107155445893549,0.00198300283286119,119,6,132,7,0
pandas-dev/pandas#8648,13,232,39,0,0,0.008223684210526315,0.00198300283286119,120,6,133,7,0
pandas-dev/pandas#8649,6,391,61,0,0,0.008340185598496417,0.00198300283286119,121,6,134,7,0
pandas-dev/pandas#864,5,0,0,0,0,0.06481481481481481,0.12231652521218173,56,0,57,1,0
pandas-dev/pandas#8650,6,250,44,0,0,0.008456659619450317,0.00198300283286119,122,6,135,7,0
pandas-dev/pandas#8653,6,335,27,0,0,0.00011741223435481978,0,1,0,1,0,0
pandas-dev/pandas#8656,3,114,21,0,0,0.00023476933912431035,0,2,0,2,0,0
pandas-dev/pandas#8657,7,17,1,0,0,0.00011737089201877934,0,1,0,1,0,0
pandas-dev/pandas#8658,6,136,6,0,0,0.005398427414622697,0.002452136187871357,49,18,50,18,0
pandas-dev/pandas#8659,7,110,5,17,0,0.00011734334663224596,0,1,1,1,1,1
pandas-dev/pandas#865,6,25,0,0,0,0.06589595375722543,0.12231652521218173,57,0,58,1,0
pandas-dev/pandas#8660,6,25,2,0,0,0.0002346591575736243,0,4,0,4,0,0
pandas-dev/pandas#8661,10,158,3,0,0,0.0005865790708587518,0.0,9,1,11,3,0
pandas-dev/pandas#8662,7,177,13,0,0,0.00011730205278592375,0,1,0,1,0,0
pandas-dev/pandas#8664,5,26,5,0,0,0.016301161017943006,0.0055644628878619255,139,70,142,70,0
pandas-dev/pandas#8665,9,718,61,11,14,0.00011726078799249531,0,1,0,1,0,0
pandas-dev/pandas#8666,7,58,6,0,0,0.00011724703951225231,0,2,0,2,0,0
pandas-dev/pandas#8667,6,35,1,0,0,0.00035169988276670573,0,3,0,3,0,0
pandas-dev/pandas#8669,6,118,27,0,0,0.00011720581340834506,0,1,0,1,0,0
