issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
apache/incubator-mxnet#1024,7,24,0,0,0,0.004892367906066536,0.005409304002884962,10,2,13,3,0
apache/incubator-mxnet#10250,2,123,2,0,0,0.00010057326762546515,0,1,0,1,0,0
apache/incubator-mxnet#10253,9,773,29,1,0,0.004926603659762718,0.0015936254980079682,89,11,152,19,0
apache/incubator-mxnet#10257,11,77,2,0,0,0.00010050251256281407,0,1,0,1,0,0
apache/incubator-mxnet#10262,5,39,2,0,0,0.13500753390256154,0.019248639320323908,193,9,1346,105,0
apache/incubator-mxnet#10264,4,523,19,1,0,0.00020086371397007131,0.0,2,0,2,0,0
apache/incubator-mxnet#10266,6,90,0,0,0,0.0002008233758409479,0,2,0,2,0,0
apache/incubator-mxnet#10267,4,46,0,0,0,0.00030120481927710846,0,3,0,3,0,0
apache/incubator-mxnet#10271,8,771,85,0,0,0.00030111412225233364,0,4,0,4,0,0
apache/incubator-mxnet#10272,6,400,40,0,0,0.0004014452027298274,0,5,0,5,0,0
apache/incubator-mxnet#10273,3,45,3,0,0,0.0013045659809332664,0.0005307855626326964,8,4,13,5,0
apache/incubator-mxnet#10277,5,133,15,0,0,0.021067415730337078,0.0023885350318471337,51,1,210,13,0
apache/incubator-mxnet#10278,5,190,14,0,0,0.021265924365533154,0.0023885350318471337,52,1,212,13,0
apache/incubator-mxnet#10279,10,265,15,0,0,0.02136409227683049,0.0023885350318471337,53,1,213,13,0
apache/incubator-mxnet#1027,4,17,0,0,3,0.22439024390243903,0.1655890804597701,101,8,230,65,0
apache/incubator-mxnet#10280,5,180,11,0,0,0.021462240497442584,0.0023882181239219848,54,2,214,14,1
apache/incubator-mxnet#10282,4,120,5,1,0,0.001504060964604432,0.00039798355001326613,10,0,16,1,0
apache/incubator-mxnet#10288,9,186,16,1,0,0.0013027357450646358,0.00039782522211908233,13,1,15,2,0
apache/incubator-mxnet#10290,4,15,0,0,2,0.0006011421701232341,0.0,6,1,7,1,0
apache/incubator-mxnet#10291,6,29,2,0,0,0.0002003606491685033,0,2,0,2,0,0
apache/incubator-mxnet#10294,5,77,2,0,0,0.00020030045067601402,0,2,0,3,0,0
apache/incubator-mxnet#10295,3,201,36,0,0,0.0013018225515722011,0.0003977724741447892,11,1,13,1,1
apache/incubator-mxnet#10298,2,375,17,0,0,0.00010011012113324657,0,1,0,1,0,0
apache/incubator-mxnet#10299,5,7,2,0,0,0.2776776776776777,0.07408880053015242,340,30,2776,602,0
apache/incubator-mxnet#10301,6,33,0,0,0,0.00010008006405124099,0,2,0,2,0,0
apache/incubator-mxnet#10305,4,988,103,40,1,0.0479239619809905,0.015241882041086813,141,40,479,130,1
apache/incubator-mxnet#10309,4,494,30,1,2,0.00020002000200020003,0,2,1,2,1,0
apache/incubator-mxnet#10310,6,753,38,1,0,0.0001,0,1,0,3,2,0
apache/incubator-mxnet#10314,7,43,2,0,0,0.00019992003198720512,0,2,0,2,0,0
apache/incubator-mxnet#1031,9,24,0,0,0,0.001943634596695821,0,2,1,2,1,0
apache/incubator-mxnet#10320,4,666,35,1,0,0.0030975219824140687,0.006358458073917075,21,3,31,6,0
apache/incubator-mxnet#10322,8,535,48,1,0,0.02197802197802198,0.002384421777718903,56,2,220,14,0
apache/incubator-mxnet#10323,8,534,42,3,0,0.022075716711617222,0.002384421777718903,57,2,221,14,0
apache/incubator-mxnet#10324,8,440,46,1,0,0.02217339192968438,0.002384421777718903,58,2,222,14,0
apache/incubator-mxnet#10325,12,215,17,0,0,0.0031958454009787278,0.00039740362961981717,15,0,33,2,0
apache/incubator-mxnet#10327,5,44,3,0,0,0.0004992511233150275,0.0,7,1,7,1,0
apache/incubator-mxnet#10328,5,27,0,0,0,9.984025559105431e-05,0,1,0,1,0,0
apache/incubator-mxnet#10329,6,227,12,0,0,0.0002994908655286014,0,2,0,3,0,0
apache/incubator-mxnet#1032,3,29,0,0,0,0.001941747572815534,0,1,0,2,1,0
apache/incubator-mxnet#10330,6,41,2,0,0,0.009183469754442005,0.005166247185057623,62,0,92,1,0
apache/incubator-mxnet#10334,6,101,11,0,0,0.0001996007984031936,0,3,0,3,0,0
apache/incubator-mxnet#10335,4,32,5,0,0,9.979044007584074e-05,0,1,0,1,0,0
apache/incubator-mxnet#10338,5,593,38,1,0,9.976057462090982e-05,0,1,0,2,0,0
apache/incubator-mxnet#10341,7,1381,83,73,9,0.007280343073701007,0.0026493575307987814,48,4,73,5,1
apache/incubator-mxnet#10349,8,521,36,0,0,9.96512207274539e-05,0,1,0,1,0,0
apache/incubator-mxnet#10353,3,14,0,0,0,0.02261181392568981,0.002380637481814575,59,2,227,14,0
apache/incubator-mxnet#10355,3,81,2,0,0,9.959167413604223e-05,0,1,0,1,0,0
apache/incubator-mxnet#10356,5,83,8,0,0,0.0005974905397331209,0.0,8,1,8,1,0
apache/incubator-mxnet#10359,8,29,7,1,0,0.00029871552325002487,0,6,1,6,1,1
apache/incubator-mxnet#1035,7,43,2,0,0,0.000968054211035818,0.0,4,0,4,0,0
apache/incubator-mxnet#10368,2,79,6,0,0,9.948269001193792e-05,0,1,0,1,0,0
apache/incubator-mxnet#1036,8,87,5,1,0,0.0029013539651837525,0,3,1,3,1,0
apache/incubator-mxnet#10376,5,126,9,0,0,0.022964509394572025,0.002376237623762376,60,2,231,14,0
apache/incubator-mxnet#10378,6,1050,86,1,1,0.00019880715705765408,0,2,0,2,0,0
apache/incubator-mxnet#10379,4,10,0,0,0,9.939369843951894e-05,0,1,0,1,0,0
apache/incubator-mxnet#1037,24,144,6,0,0,0.004830917874396135,0,3,2,5,2,0
apache/incubator-mxnet#10380,7,185,19,0,0,0.023057046312860267,0.00237467018469657,61,2,232,14,0
apache/incubator-mxnet#10382,5,1072,42,1,0,9.936406995230525e-05,0,1,1,1,1,1
apache/incubator-mxnet#10386,5,74,4,0,0,0.048669050456893126,0.015297375708822366,143,40,490,130,0
apache/incubator-mxnet#10387,5,378,11,0,0,0.010924620121163969,0.004087552742616034,53,3,115,6,0
