issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
astropy/astropy#3030,6,87,9,0,4,0.6268456375838927,0.1773295610112257,612,191,1977,675,1
astropy/astropy#3031,6,313,75,0,1,0.626970815162697,0.1773295610112257,613,191,1978,675,0
astropy/astropy#3035,6,52,5,0,0,0.0003351206434316354,0.0,1,1,1,1,1
astropy/astropy#3036,6,72,3,0,0,0.001340033500837521,9.105809506465124e-05,4,0,5,0,0
astropy/astropy#3039,5,129,7,0,0,0.001004016064257028,9.104151493080845e-05,3,3,3,3,1
astropy/astropy#3041,4,62,1,0,0,0.00033444816053511704,0,1,0,1,0,0
astropy/astropy#3042,4,18,2,0,0,0.0026746907388833165,0.00036386791594651143,32,5,35,6,0
astropy/astropy#3043,5,136,0,0,0,0.04578877005347594,0.022195942872737195,88,28,159,60,0
astropy/astropy#3046,5,193,26,0,0,0.001335559265442404,9.087604507451835e-05,4,4,4,4,1
astropy/astropy#3058,8,33,0,0,0,0.6248335552596538,0.17644400253095904,616,192,1986,679,1
astropy/astropy#3059,6,97,16,0,0,0.05723793677204659,0.009581487842357407,88,23,179,57,0
astropy/astropy#3060,3,30,4,0,1,0.624750499001996,0.17644400253095904,617,192,1987,679,0
astropy/astropy#3061,5,147,22,0,0,0.6248752909876953,0.17642805495300073,618,192,1988,679,0
astropy/astropy#3065,6,157,11,0,0,0.00033211557622052476,0,2,0,2,0,0
astropy/astropy#3070,2,45,5,0,0,0.0003315649867374005,0,1,1,1,1,1
astropy/astropy#3071,5,468,11,0,2,0.625455750745774,0.17672452558683335,623,193,1998,683,0
astropy/astropy#3073,7,99,5,0,0,0.0003312355084465055,0.0,7,1,11,1,0
astropy/astropy#3075,3,95,1,0,0,0.00033101621979476995,0,2,1,2,1,1
astropy/astropy#3077,8,19,1,1,0,0.048296394310287795,0.019210053859964094,60,29,147,75,1
astropy/astropy#3078,9,45,5,0,1,0.6259920634920635,0.17763216946414145,625,195,2004,686,1
astropy/astropy#307,6,52,4,0,1,0.14052287581699346,0.11096075778078485,23,7,45,16,0
astropy/astropy#3080,6,12,3,0,0,0.6259087904824852,0.17764220348106943,626,195,2006,687,0
astropy/astropy#3084,4,65,9,0,0,0.4889402443050512,0.11731993900798278,221,72,1495,514,0
astropy/astropy#3087,7,53,6,0,0,0.00032981530343007914,0,1,0,1,0,0
astropy/astropy#3088,5,15,6,0,0,0.6257830530827564,0.17788935712364387,631,200,2011,692,1
astropy/astropy#3089,3,242,14,0,0,0.0003295978905735003,0,1,1,1,1,1
astropy/astropy#3092,3,24,3,0,0,0.0006585446163977609,0,2,1,2,1,0
astropy/astropy#3098,2,64,4,0,0,0.00821827744904668,0.0013401232913428035,28,5,45,10,0
astropy/astropy#3099,11,213,3,1,0,0.23397962536970096,0.10207179853545276,216,86,726,307,1
astropy/astropy#309,7,69,12,0,0,0.016233766233766232,0.02766531713900135,6,2,8,3,0
astropy/astropy#3105,6,62,5,0,0,0.0019678583142013774,8.911861687906604e-05,5,4,6,5,0
astropy/astropy#310,3,19,1,0,0,0.14563106796116504,0.11028917283120376,24,7,47,16,0
astropy/astropy#3113,11,126,5,2,1,0.002944062806673209,0.0004449586188484471,6,3,9,6,1
astropy/astropy#3114,4,54,5,0,0,0.4918247220405494,0.11778311538119385,224,72,1519,524,0
astropy/astropy#3117,6,38,0,1,0,0.23456386801698792,0.10218588946152479,217,87,732,309,1
astropy/astropy#3118,6,91,11,0,0,0.4931417374265186,0.11758436944937833,225,72,1525,526,0
astropy/astropy#311,6,36,3,0,1,0.14838709677419354,0.11021505376344086,25,7,48,16,0
astropy/astropy#3122,5,227,17,0,1,0.04598825831702544,0.021606304790578235,90,28,165,62,0
astropy/astropy#3123,6,44,3,0,0,0.625366807955657,0.1772723249845119,637,204,2032,704,1
astropy/astropy#3130,5,818,32,0,1,0.0029277813923227064,0.0015009712166696098,5,2,10,7,0
astropy/astropy#3133,4,38,2,0,2,0.6269093272668184,0.17715041905602116,638,204,2043,708,0
astropy/astropy#3134,5,32,1,0,0,0.39798570500324887,0.14777238641376267,708,126,2792,545,1
astropy/astropy#3136,8,33,2,0,0,0.23506493506493506,0.10189677988531098,219,88,738,313,0
astropy/astropy#3140,5,63,1,3,0,0.4088845654993515,0.1648293500308669,326,134,1285,504,1
astropy/astropy#3147,5,304,43,0,0,0.0029116790682626984,0.00035198873636043646,37,5,40,6,0
astropy/astropy#3149,4,28,6,0,0,0.005819592628516004,0.001494899753781217,19,3,25,4,0
astropy/astropy#3154,6,523,42,0,0,0.0025823111684958036,8.775778850372971e-05,7,4,8,5,0
astropy/astropy#3155,5,100,0,0,1,0.6250403355921265,0.17697097255108304,642,207,2051,713,1
astropy/astropy#3159,6,96,9,5,6,0.4076699967773123,0.1648438183568116,327,135,1289,508,1
astropy/astropy#3161,2,10,1,0,0,0.00032206119162640903,0.0,1,0,1,0,0
astropy/astropy#3162,6,140,10,0,0,0.003219575016097875,8.7404947120007e-05,9,5,10,6,0
astropy/astropy#3171,8,66,2,1,1,0.09052969502407705,0.009676575712666724,163,61,324,152,1
astropy/astropy#3174,9,236,13,0,1,0.012187299550994226,0.0,14,4,40,21,0
astropy/astropy#3175,4,65,7,0,3,0.6245591535748637,0.17683404403446176,648,210,2063,720,0
astropy/astropy#3177,4,33,0,0,0,0.0003204101249599487,0,1,0,1,0,0
astropy/astropy#317,9,211,38,0,2,0.7246835443037974,0.3231865284974093,82,19,242,70,0
astropy/astropy#3180,8,104,17,0,0,0.006081946222791294,0.001476976542137272,20,3,26,4,0
astropy/astropy#3182,3,61,2,0,2,0.6247600767754319,0.17699652777777777,649,211,2068,722,1
astropy/astropy#3184,7,76,18,0,0,0.625,0.17792421746293247,651,212,2070,723,1
astropy/astropy#3187,5,361,55,0,0,0.0006387735547748323,0,2,0,2,0,0
astropy/astropy#3188,5,1618,9,0,2,0.6245210727969349,0.17807032738610773,652,213,2071,724,1
astropy/astropy#318,6,53,8,1,0,0.4384858044164038,0.09114414996767937,35,7,140,35,1
astropy/astropy#3190,7,69,5,0,3,0.6247606892150607,0.1779814926922079,653,213,2073,725,0
astropy/astropy#3193,5,57,5,0,2,0.025820847943895442,0.011584680556756289,60,12,84,24,1
astropy/astropy#3197,6,21,2,0,0,0.1413562559694365,0.0342832469775475,160,96,468,251,0
astropy/astropy#31,6,221,40,0,0,0.03225806451612903,0.0,4,0,4,0,0
