issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
nltk/nltk#2524,6,50,7,0,0,0.00042607584149978694,0,1,0,1,0,0
nltk/nltk#2525,2,49,10,0,0,0.00042589437819420784,0,1,0,1,0,0
nltk/nltk#2526,5,173,12,0,0,0.0004257130693912303,0,1,0,1,0,0
nltk/nltk#2529,7,239,15,0,0,0.000425531914893617,0,1,0,1,0,0
nltk/nltk#2532,10,105,12,0,0,0.00042498937526561835,0,1,0,1,0,0
nltk/nltk#2533,4,73,13,0,0,0.0004248088360237893,0,1,0,1,0,0
nltk/nltk#2534,4,109,32,0,0,0.0004246284501061571,0,1,0,1,0,0
nltk/nltk#2535,5,81,5,0,0,0.00042444821731748726,0,1,0,1,0,0
nltk/nltk#253,8,0,2,0,0,0.007905138339920948,0,1,0,2,0,0
nltk/nltk#2544,2,6,1,0,0,0.00042319085907744394,0,1,0,1,0,0
nltk/nltk#2548,7,52,3,0,2,0.00042265426880811494,0,1,0,1,0,0
nltk/nltk#254,3,11,2,0,0,0.003937007874015748,0,1,0,1,0,0
nltk/nltk#2550,3,43,2,0,0,0.0004224757076468103,0,2,0,3,0,0
nltk/nltk#2551,4,14,3,1,0,0.0008445945945945946,0,1,0,2,0,0
nltk/nltk#2552,6,38,2,0,0,0.00042211903756859433,0,1,0,1,0,0
nltk/nltk#2557,6,99,15,0,0,0.00042140750105351877,0.0,1,0,6,2,0
nltk/nltk#255,9,39,1,0,0,0.047058823529411764,0.018158236057068743,67,1,139,4,0
nltk/nltk#2562,9,260,24,0,0,0.00042052144659377626,0.0,1,0,1,0,0
nltk/nltk#2565,4,58,4,0,0,0.00041999160016799666,0,1,0,1,0,0
nltk/nltk#2569,7,64,2,0,0,0.00041946308724832214,0,1,0,1,0,0
nltk/nltk#2571,12,68,4,0,0,0.00041911148365465214,0.0,1,0,1,0,0
nltk/nltk#2573,6,31,3,0,0,0.0004187604690117253,0,1,0,1,0,0
nltk/nltk#2576,2,67,11,0,0,0.0004182350480970305,0,1,0,1,0,0
nltk/nltk#2579,5,94,7,0,0,0.0004180602006688963,0,2,0,2,0,0
nltk/nltk#2580,1,19,3,0,0,0.0004178854993731718,0,1,0,1,0,0
nltk/nltk#2581,9,109,13,0,0,0.0004177109440267335,0,1,0,1,0,0
nltk/nltk#2582,8,289,21,0,0,0.0004175365344467641,0,1,0,1,0,0
nltk/nltk#2584,3,24,4,0,0,0.00041718815185648727,0.0,2,0,2,0,0
nltk/nltk#2586,6,520,3,0,0,0.00041684035014589413,0,1,0,1,0,0
nltk/nltk#2590,4,19,3,0,0,0.0008326394671107411,0.0006331117442228553,2,0,2,0,0
